timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T06:10:27,feature_ablation_fashion_main_research.maml_select.full_s42,314eddaa-c32e-4357-94bc-06660ded5263,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,831.9911539579916,0.007501990576615472,9.016911467059009e-06,42.5,0.0,3.0,0.00982194996728933,0.0,0.0006932721416383472,0.010515222108927679,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.453787878787857,0,68.74974747474734,8.416625938030204,N,1.0,0.0
