timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T06:52:58,feature_ablation_fashion_main_research.maml_select.no_staleness_s42,6e28144f-f309-4566-901c-7672653c452d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,847.3902160419966,0.007640849176242959,9.016919279445963e-06,42.5,0.0,3.0,0.010003749631083513,0.0,0.0007061046893760071,0.010709854320459521,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.891563275434258,0,69.74627791563212,8.367394591679348,N,1.0,0.0
