timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T06:24:32,feature_ablation_fashion_main_research.maml_select.no_loss_s42,0b30baeb-7b0c-4122-b090-78f088f3ac45,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,842.4292616670136,0.007596112236222888,9.016914038801986e-06,42.5,0.0,3.0,0.009945178354665402,0.0,0.0007019700938017926,0.0106471484484672,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.231835205992507,0,68.78389513108648,8.428347279218848,N,1.0,0.0
