timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T05:13:50,lambda_sensitivity_fashion_main_research.maml_select.lambda_0p5_s2026,81f95ccc-cf9d-4d3c-ac11-a78eeacfab75,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,860.4391135839978,0.0077585103767414875,9.016919680028105e-06,42.5,0.0,3.0,0.010157797797506696,0.0,0.0007169772388894253,0.01087477503639612,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.55207823960884,0,69.90110024449919,8.33733474246447,N,1.0,0.0
