method,20,40,80,100
baseline.fedavg,0.0001577916002133861,8.328320109285414e-05,0.00010319179564248771,0.00010438309982419014
ml.fedcor,0.0006038250023266301,0.0026763291010865943,0.020562366503872907,0.038099004203104414
research.criticalfl,0.0003021918004378676,0.00010554170003160835,0.00010058760235551745,0.00010959139617625624
research.fedgcs,0.02835458750196267,0.025830595998559146,0.026627070794347674,0.02711636679887306
research.maml_select,0.01268862069118768,0.011159829099779018,0.01190680410072673,0.011871108200284652
system_aware.fedcs,0.00024939180293586104,9.434189996682107e-05,0.0001291500055231154,0.00014227499486878513
system_aware.oort,0.00021189159306231887,0.00014551239146385342,0.0001236748998053372,0.00012292939354665577
system_aware.tifl,0.00022473329736385494,9.554159478284419e-05,9.825429879128933e-05,9.860830323304981e-05
