timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T10:11:24,feature_ablation_fashion_main_research.maml_select.no_grad_norm_s2026,a3578960-d6e5-4235-8ae2-6278060d032b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,863.7805277919979,0.007788636582911986,9.016916140517032e-06,42.5,0.0,3.0,0.010197239886861718,0.0,0.0007197617753808296,0.010917001662242545,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.72831105710811,0,74.28432563791038,7.605086242008325,N,1.0,0.0
