timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T09:42:29,feature_ablation_fashion_main_research.maml_select.no_loss_s2026,3cae4985-37cd-4eba-be1b-fcbaa0cdd8b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,876.3492094169778,0.007901965282631799,9.016913802990545e-06,42.5,0.0,3.0,0.010345616148525371,0.0,0.0007302335470090958,0.011075849695534462,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.2566467065868,0,74.00754491017955,7.723895464685863,N,1.0,0.0
