timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T08:30:40,feature_ablation_fashion_main_research.maml_select.no_frequency_s123,0fadd5a1-f994-402b-8522-ab009fbe30c5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,821.1685284590058,0.007404404586055949,9.016912277374973e-06,42.5,0.0,3.0,0.009694186358335468,0.0,0.0006842536052437944,0.01037843996357926,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.36189258312018,0,72.94028132992334,7.952236634081282,N,1.0,0.0
