timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T08:44:49,feature_ablation_fashion_main_research.maml_select.no_battery_s123,0d0b08e6-313e-4f6b-8fdc-aa092d9ae4ae,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,845.1829910000088,0.007620946854326187,9.016919336378491e-06,42.5,0.0,3.0,0.009977693083444313,0.0,0.0007042649962373736,0.01068195807968169,0.0,India,IND,,,,macOS-26.3-arm64-arm-64bit,3.10.19,3.2.7,10,Apple M2 Pro,0,,,,16.0,machine,23.60534825870651,0,73.29863184079596,7.893749559696634,N,1.0,0.0
